"FSCS Key","Library Name","Locale","Service Area Population","Total Circulation","Percentage of Children's Material Circulation","Electronic Material Circulation","Print Material Circulation","Other Physical Item Circulation","Central Library","Branch Library","Bookmobiles","Internet Computers","Computer Uses","Wireless Sessions","Total Library Programs","Children's Programs","Young Adult Programs","Adult Programs","Total Program Attendance","Children's Program Attendance","Adult Program Attendance","General Interest Program Attendance","General Interest Programs","Local Revenue ($)","State Revenue ($)","Federal Revenue ($)","Other Revenue ($)","Total Revenue ($)","Hours/Year","Physical Visits","Reference Transactions","Registered Users","Inter-library Loans to Other Library","Inter-library Loans from Other Library"
"NY0311","UTICA PUBLIC LIBRARY","City",65283,48294,22,13639,34655,12235,1,0,0,30,5217,6592,161,119,16,13,2862,1781,715,300,13,988251,63439,805,183394,1235889,2860,29937,24350,23704,9818,8125
"NY0312","VERNON PUBLIC LIBRARY","Town",1177,1330,21,736,594,209,1,0,0,1,60,160,19,0,0,0,98,0,0,98,19,0,1429,0,6800,8229,250,486,80,641,306,181
"NY0313","WATERVILLE PUBLIC LIBRARY","Rural",5349,31491,48,5372,26119,5044,1,0,0,6,2010,668,290,192,6,38,3603,1290,206,2071,54,226883,1691,0,30233,258807,1976,22500,4680,2432,3746,3845
"NY0314","WESTERN TOWN LIBRARY","Rural",1831,6545,49,465,6080,1184,1,0,0,4,640,220,22,4,0,14,562,5,166,391,4,12556,1291,0,85114,98961,1000,3389,503,483,1257,971
"NY0315","DUNHAM PUBLIC LIBRARY","Suburban",25194,100020,30,16507,83513,21238,1,0,0,14,7729,2502,969,273,11,683,7534,3941,3233,76,2,1244108,41447,0,32574,1318129,2912,76089,15430,8692,10503,12327
"NY0316","WOODGATE FREE LIBRARY","Rural",1477,3089,32,865,2224,233,1,0,0,3,81,420,23,0,4,9,396,0,68,310,10,53880,1291,0,3376,58547,1040,2274,84,366,1040,339
"NY0318","GLOVERSVILLE PUBLIC LIBRARY","Town",18436,50521,25,9993,40528,10570,1,0,0,7,6987,5520,305,114,22,169,3789,1853,1727,0,0,553695,505466,0,143532,1202693,2340,68000,1212,6320,6487,6422
"NY0319","JOHNSTOWN PUBLIC LIBRARY","Town",11135,47681,31,7310,40371,10800,1,0,0,3,2496,2420,621,385,156,64,7373,4990,462,192,16,806884,3303,0,43315,853502,1924,19284,21000,4922,7660,8781
"NY0320","NORTHVILLE PUBLIC LIBRARY","Rural",2835,14747,27,2317,12430,2107,1,0,0,6,2474,1248,56,25,1,30,875,412,460,0,0,140569,1382,0,3400,145351,1664,11831,914,1502,2604,3093
"NY0321","AMSTERDAM FREE LIBRARY","Town",23776,34166,30,10136,24030,4064,1,0,0,15,3444,15410,147,67,5,70,2306,1469,689,120,5,248344,7031,0,55786,311161,2261,22161,6294,6723,4919,4674
"NY0322","CANAJOHARIE LIBRARY AND ART GALLERY","Town",6501,17452,25,4151,13301,2606,1,0,0,5,879,1431,108,49,18,31,2452,812,432,922,10,950,1914,0,271787,274651,1966,16293,1434,2335,2917,3228
"NY0323","FROTHINGHAM FREE LIBRARY","Town",6620,14045,41,2340,11705,1516,1,0,0,4,2300,2400,189,135,43,7,1632,1038,236,206,4,53558,1959,500,107435,163452,1330,6500,2912,1080,2602,2667
"NY0324","FORT HUNTER FREE LIBRARY","Rural",3604,4774,33,612,4162,676,1,0,0,2,111,1214,87,23,0,46,1178,506,454,218,18,38000,1450,0,13075,52525,1362,3421,574,196,1336,1194
"NY0325","FORT PLAIN FREE LIBRARY","Town",5385,15023,36,1159,13864,2990,1,0,0,6,2050,6000,331,88,46,196,3601,1598,1165,500,1,91000,1596,0,80313,172909,2080,11440,8580,1766,1896,2771
"NY0326","MARGARET REANEY MEMORIAL LIBRARY","Rural",1643,4474,30,739,3735,296,1,0,0,2,514,500,36,0,0,36,132,0,132,0,0,70000,1382,500,58824,130706,1716,5176,386,884,1881,1030
"NY0327","SCHENECTADY COUNTY PUBLIC LIBRARY","City",158061,674558,30,144798,529760,146885,1,8,0,101,40735,53903,1327,684,92,551,24358,16812,6745,0,0,5792110,143581,0,315481,6251172,18620,510186,22482,63161,32001,41090
"NY0328","THE COMMUNITY LIBRARY","Town",13176,33274,26,8815,24459,7360,1,0,0,5,1699,10198,246,102,29,108,2412,1186,937,192,7,286000,5162,0,26953,318115,1878,16165,985,3790,4879,4050
"NY0329","MIDDLEBURGH LIBRARY","Rural",5489,17674,27,3913,13761,3173,1,0,0,10,981,6952,75,38,13,13,973,637,65,139,11,166412,1752,0,18312,186476,2054,6541,2429,2082,2860,2807
"NY0330","SCHOHARIE FREE LIBRARY ASSN.","Rural",6392,18851,49,2616,16235,2659,1,0,0,4,529,2782,236,72,17,116,3552,1631,761,1076,31,96000,10682,0,42016,148698,1820,6385,947,1564,2059,2822
"NY0331","SHARON SPRINGS FREE LIBRARY","Rural",1697,10176,37,948,9228,2344,1,0,0,4,560,1351,88,44,0,26,1185,885,80,220,18,43860,1429,0,20499,65788,1643,5264,64,707,2250,2107
"NY0333","SHELTER ROCK PUBLIC LIBRARY","Suburban",27928,226638,48,52065,174573,23029,1,0,0,37,6156,3200,529,207,52,270,9158,3652,4954,0,0,4073037,10777,0,180256,4264070,3181,130877,1508,11194,10910,18383
"NY0334","BALDWIN PUBLIC LIBRARY","Suburban",34404,134049,29,40355,93694,20251,1,0,0,26,11000,5110,660,126,86,435,9217,2399,5164,670,13,4339557,34379,52044,38151,4464131,3026,113190,21924,15308,24301,14514
"NY0335","BAYVILLE FREE LIBRARY","Suburban",6748,40932,25,16254,24678,3097,1,0,0,6,842,5475,284,66,20,198,4738,644,3958,0,0,575000,2056,0,18209,595265,2944,98148,11784,3311,5590,6158
"NY0336","BELLMORE MEMORIAL LIBRARY","Suburban",12682,74553,31,20055,54498,10320,1,0,0,15,0,1833,637,299,42,293,8848,3996,3861,333,3,3043500,3638,476,27494,3075108,3192,27768,10053,7273,12074,8333
"NY0337","BETHPAGE PUBLIC LIBRARY","Suburban",19537,109320,26,33473,75847,15434,1,0,0,13,6110,46020,994,278,34,659,17762,4936,12366,319,23,2546350,5476,0,336937,2888763,3852,73145,18616,12550,18929,8330
"NY0338","EAST MEADOW PUBLIC LIBRARY","Suburban",52315,328885,17,179978,148907,20297,1,0,0,14,8279,45967,1160,204,111,709,25027,6582,12868,2121,136,7941254,233456,0,44056,8218766,3109,103439,333808,25235,31090,26664
"NY0339","EAST ROCKAWAY PUBLIC LIBRARY","Suburban",10159,75423,32,19145,56278,11625,1,0,0,15,4456,4050,211,102,19,90,3780,2219,1436,0,0,901328,53116,0,16031,970475,2848,47081,5417,5846,11699,6178
"NY0341","ELMONT PUBLIC LIBRARY","Suburban",52853,189856,31,58067,131789,28033,1,0,0,53,20062,14953,803,166,144,466,22811,2022,16380,3891,27,3225882,24286,476,115332,3365976,3124,492612,19573,30725,22001,10386
"NY0342","FARMINGDALE PUBLIC LIBRARY","Suburban",41196,176525,26,52567,123958,27160,1,0,0,34,10736,4620,895,274,68,512,11266,3762,4987,1623,41,3919417,14557,0,200238,4134212,3504,246110,10164,25298,23109,13329
"NY0343","FLORAL PARK PUBLIC LIBRARY","Suburban",16172,78017,33,25455,52562,5506,1,0,0,10,5191,24284,500,180,30,282,7337,3023,3045,900,8,750000,24556,0,25757,800313,2545,100639,8727,8619,10323,9395
"NY0344","FRANKLIN SQUARE PUBLIC LIBRARY","Suburban",25901,153448,35,50105,103343,13865,1,0,0,17,6532,50234,327,104,17,199,6386,3088,2575,661,7,2576086,32161,0,29893,2638140,3024,69682,22384,8772,16586,18065
"NY0345","FREEPORT MEMORIAL LIBRARY","Suburban",41463,83720,25,20366,63354,19621,1,0,0,62,17272,11462,957,378,82,485,13904,5832,7266,386,12,6440619,11416,0,72906,6524941,3416,76228,24525,19530,19608,9417
"NY0346","GARDEN CITY PUBLIC LIBRARY","Suburban",23272,191802,35,54183,137619,17073,1,0,0,22,5613,17204,168,59,93,12,1733,773,175,54,4,3278854,6390,0,67100,3352344,3216,100773,10408,14527,11211,18574
"NY0347","GLEN COVE PUBLIC LIBRARY","Suburban",28365,93448,26,27374,66074,14032,1,0,0,27,6103,0,1206,102,43,1061,10375,1025,9035,0,0,3067945,25503,0,84454,3177902,3212,111100,15287,9341,10331,14158
"NY0348","GREAT NECK LIBRARY","Suburban",48178,431117,42,90702,340415,53388,1,3,0,49,16211,197275,2127,691,634,527,28410,11075,7518,3127,275,9493125,47734,0,187087,9727946,11804,307975,49437,34972,1521,9661
"NY0349","HEMPSTEAD PUBLIC LIBRARY","Suburban",59169,42177,18,19252,22925,2579,1,0,0,27,8523,2763,115,30,8,37,764,407,170,131,40,2737734,15393,5056,7437,2765620,2964,153418,37845,17527,9022,4707
"NY0350","HEWLETT-WOODMERE PUBLIC LIBRARY","Suburban",22161,266970,40,45987,220983,27913,1,0,0,9,6213,10552,595,229,41,318,11660,3714,6979,550,7,6492606,170478,0,100541,6763625,3613,57066,35248,13322,17844,30717
"NY0351","HICKSVILLE FREE PUBLIC LIBRARY","Suburban",41837,137411,25,54827,82584,18529,1,0,0,12,5381,39700,702,137,23,523,17296,2324,14453,380,19,4791719,16865,0,200322,5008906,3087,82940,18579,21591,17812,11947
"NY0352","ISLAND PARK PUBLIC LIBRARY","Suburban",8954,40035,30,7535,32500,5642,1,0,0,13,2486,16060,548,128,15,388,6819,1911,3868,995,17,1401043,2528,0,31397,1434968,2808,68454,2880,4720,8277,5009
"NY0353","ISLAND TREES PUBLIC LIBRARY","Suburban",15444,54620,26,17436,37184,8321,1,0,0,11,1365,530,520,128,34,358,4924,926,3802,0,0,1127142,8576,0,18533,1154251,1566,65033,3120,8370,5943,6611
"NY0354","JERICHO PUBLIC LIBRARY","Suburban",17456,287647,48,26482,261165,54667,1,0,0,58,144296,141661,904,368,80,455,15434,3607,10622,400,1,5307500,9256,0,120026,5436782,3533,176472,9710,16802,21134,5574
"NY0355","LAKEVIEW PUBLIC LIBRARY","Suburban",5817,10143,52,1933,8210,1095,1,0,0,29,1827,12047,280,53,7,214,1415,375,749,188,6,1435383,18151,0,102725,1556259,2808,5430,3050,3000,3554,1361
"NY0356","PENINSULA PUBLIC LIBRARY","Suburban",39114,303976,44,43142,260834,7672,1,0,0,6,2951,7766,294,152,0,142,12738,1168,11570,0,0,3111750,62951,0,56842,3231543,3337,45374,51532,12864,14301,57432
"NY0357","LEVITTOWN PUBLIC LIBRARY","Suburban",46344,252729,27,62566,190163,61910,1,0,0,32,8392,26165,920,262,237,397,16714,6743,4782,2498,24,7867690,279577,0,98909,8246176,3423,156289,40390,25614,34762,24720
"NY0358","LOCUST VALLEY LIBRARY","Suburban",6894,46035,37,12681,33354,6505,1,0,0,13,1086,23600,1206,243,97,863,14228,2611,10991,204,3,1487174,27011,0,86295,1600480,3039,40620,8321,3014,9425,5487
"NY0359","LONG BEACH PUBLIC LIBRARY","Suburban",40647,159352,15,75767,83585,16707,1,2,0,25,10488,2227,965,329,95,541,22601,5800,14826,0,0,3566406,11161,0,49349,3626916,4848,86476,17427,26696,13261,19464
"NY0360","LYNBROOK PUBLIC LIBRARY","Suburban",20438,96279,37,30055,66224,10513,1,0,0,15,4099,13494,267,191,21,55,4829,3017,1462,0,0,1630672,25549,0,11998,1668219,2910,54473,8721,10113,10626,10179
"NY0361","MALVERNE PUBLIC LIBRARY","Suburban",8560,47131,31,14182,32949,4321,1,0,0,10,2180,3351,243,96,7,120,4119,2694,1109,180,20,724813,12586,0,9653,747052,2652,43127,9350,3765,5046,7066
"NY0362","MANHASSET PUBLIC LIBRARY","Suburban",16453,132342,29,51035,81307,16764,1,0,0,19,6146,63302,298,207,37,54,4945,3791,926,0,0,5506269,39618,0,86562,5632449,3609,73780,10902,9408,10908,13854
"NY0363","MASSAPEQUA PUBLIC LIBRARY","Suburban",46724,155398,15,88894,66504,15464,1,1,0,16,6065,102994,868,244,177,436,18615,5390,11709,113,11,6432093,13906,476,94929,6541404,7096,134814,43524,25435,24192,9487
